,perplexity,n_iter,n_samples,n_features,n_classes,p_informative,avg_common_neighbors10,avg_common_neighbors40,std_ratios
723,10,1000,2500,20,1,100,95.3,80.087,0.001044723841080649
724,30,300,2500,20,1,100,95.10400000000001,97.202,0.0010319748707392352
725,30,500,2500,20,1,100,95.152,97.18,0.0009195519890563529
726,30,1000,2500,20,1,100,95.188,95.71099999999998,0.0008803586597364193
727,50,300,2500,20,1,100,95.056,97.06099999999999,0.000961383781031375
728,50,500,2500,20,1,100,94.988,96.678,0.0009514913145956609
729,50,1000,2500,20,1,100,94.492,96.428,0.0008933822796804105
730,10,300,2500,30,1,50,94.876,62.58899999999999,0.0014037429490530503
731,10,500,2500,30,1,50,95.128,69.534,0.0012453488416761247
732,10,1000,2500,30,1,50,95.24,81.74300000000001,0.001020352303397534
733,30,300,2500,30,1,50,95.052,96.682,0.001050976840254092
734,30,500,2500,30,1,50,95.31599999999999,96.991,0.000970437529490354
735,30,1000,2500,30,1,50,95.136,95.584,0.0009134729048109839
736,50,300,2500,30,1,50,95.068,97.10699999999999,0.000983043900557235
737,50,500,2500,30,1,50,95.184,96.57,0.0009706973101633962
738,50,1000,2500,30,1,50,94.38000000000001,95.99,0.0009137222096545225
739,10,300,2500,30,1,75,95.00800000000001,68.331,0.0012972262500918709
740,10,500,2500,30,1,75,95.13999999999999,76.132,0.0011782869018910356
741,10,1000,2500,30,1,75,95.092,84.061,0.001106034704279025
742,30,300,2500,30,1,75,94.992,87.947,0.0012414953778579281
743,30,500,2500,30,1,75,95.208,89.50200000000001,0.0012585632954175581
744,30,1000,2500,30,1,75,95.196,93.063,0.001174463475211315
745,50,300,2500,30,1,75,95.1,95.236,0.0010291585941157437
746,50,500,2500,30,1,75,95.07199999999999,96.52,0.0009190698017632911
747,50,1000,2500,30,1,75,94.68400000000001,97.2,0.0006299242686066916
748,10,300,2500,30,1,100,95.256,70.155,0.001313443191867995
749,10,500,2500,30,1,100,95.292,74.325,0.0012709754510770073
750,10,1000,2500,30,1,100,95.364,74.60799999999999,0.0012223643727170158
751,30,300,2500,30,1,100,95.248,95.868,0.001063774071126751
752,30,500,2500,30,1,100,95.344,97.09,0.0009589866338140607
753,30,1000,2500,30,1,100,95.224,95.661,0.0008790804059035471
754,50,300,2500,30,1,100,95.032,96.265,0.001002281893666476
755,50,500,2500,30,1,100,95.03600000000002,96.10799999999999,0.000968311134351604
756,50,1000,2500,30,1,100,94.892,95.77,0.0009763346941956202
757,10,300,2500,40,1,50,95.30799999999999,70.497,0.0013182423379978364
758,10,500,2500,40,1,50,95.26,76.421,0.001247798454917674
759,10,1000,2500,40,1,50,95.236,77.592,0.0012140540257686231
760,30,300,2500,40,1,50,95.128,86.35,0.0011827907621915277
761,30,500,2500,40,1,50,95.212,93.395,0.0010713356523858423
762,30,1000,2500,40,1,50,95.22800000000001,96.53600000000002,0.0008122235796224201
763,50,300,2500,40,1,50,95.16,95.475,0.0010025144109057308
764,50,500,2500,40,1,50,94.996,96.366,0.0009077818313237727
765,50,1000,2500,40,1,50,94.74000000000001,97.13,0.0006424043796411376
766,10,300,2500,40,1,75,94.084,63.17700000000001,0.0014513416388886398
767,10,500,2500,40,1,75,95.016,78.735,0.0013497969003050912
768,10,1000,2500,40,1,75,94.708,93.685,0.001455942704506822
769,30,300,2500,40,1,75,95.136,96.089,0.0009881000849143496
770,30,500,2500,40,1,75,95.34,97.654,0.0008937529687614177
771,30,1000,2500,40,1,75,95.448,96.628,0.0008915333075415121
772,50,300,2500,40,1,75,95.096,97.014,0.0009586683123307385
773,50,500,2500,40,1,75,95.13199999999999,96.706,0.000928938493539862
774,50,1000,2500,40,1,75,94.32000000000001,96.074,0.0009253470085904687
775,10,300,2500,40,1,100,95.38,70.582,0.0013219878331359833
776,10,500,2500,40,1,100,95.368,73.855,0.0012909041236336797
777,10,1000,2500,40,1,100,95.36,77.691,0.0012221412829605523
778,30,300,2500,40,1,100,95.196,94.07799999999999,0.0010569630007822063
779,30,500,2500,40,1,100,95.212,96.516,0.0009419699692021008
780,30,1000,2500,40,1,100,95.16,96.48400000000001,0.0007563109240932479
781,50,300,2500,40,1,100,95.124,97.59499999999998,0.000847163401724252
782,50,500,2500,40,1,100,95.06,97.72999999999999,0.0007432192650275856
783,50,1000,2500,40,1,100,94.492,96.89500000000001,0.0007515767137924122
784,10,300,2500,50,1,50,94.464,64.671,0.0013753784357086359
785,10,500,2500,50,1,50,95.056,75.06,0.0013098688831224663
786,10,1000,2500,50,1,50,94.948,89.09800000000001,0.0012952213469354153
787,30,300,2500,50,1,50,95.16,94.67800000000001,0.001092906427269228
788,30,500,2500,50,1,50,95.17599999999999,97.07900000000001,0.0009913777547755566
789,30,1000,2500,50,1,50,95.344,96.172,0.0008608507987147069
790,50,300,2500,50,1,50,95.064,96.945,0.0009984910480150663
791,50,500,2500,50,1,50,95.144,96.595,0.0009665428963414116
792,50,1000,2500,50,1,50,94.816,95.897,0.0009557803162719612
793,10,300,2500,50,1,75,95.056,70.393,0.0012981929379961411
794,10,500,2500,50,1,75,95.30799999999999,80.131,0.0011616214792619828
795,10,1000,2500,50,1,75,95.232,88.31,0.0010665080667638669
796,30,300,2500,50,1,75,95.1,93.48,0.0010906867585363314
797,30,500,2500,50,1,75,95.368,96.234,0.001013039047773966
798,30,1000,2500,50,1,75,95.18,95.39699999999999,0.0010102899766535882
799,50,300,2500,50,1,75,95.07199999999999,97.005,0.0010047706018771055
800,50,500,2500,50,1,75,95.02000000000001,96.587,0.0009690266717949911
801,50,1000,2500,50,1,75,94.07600000000001,95.63499999999999,0.0009570351555206173
802,10,300,2500,50,1,100,94.92399999999999,67.425,0.0013323056210502488
803,10,500,2500,50,1,100,95.10400000000001,80.154,0.0012485178737510413
804,10,1000,2500,50,1,100,95.17599999999999,95.039,0.0012034116819249333
805,30,300,2500,50,1,100,95.244,96.232,0.0011048351213816777
806,30,500,2500,50,1,100,95.464,96.60600000000001,0.00106597581688139
807,30,1000,2500,50,1,100,95.368,94.929,0.001040366639627559
808,50,300,2500,50,1,100,94.996,96.952,0.0009765832980489135
809,50,500,2500,50,1,100,95.188,96.627,0.0009621228571365004
810,50,1000,2500,50,1,100,94.568,95.929,0.0009414412490632617
811,10,300,5000,10,1,50,94.41000000000001,75.93900000000001,0.0008019355628298469
812,10,500,5000,10,1,50,95.102,85.8125,0.0007780283642431804
813,10,1000,5000,10,1,50,95.11200000000001,96.94850000000001,0.0007262124753132178
814,30,300,5000,10,1,50,95.07999999999998,97.52750000000002,0.0006207144252215563
815,30,500,5000,10,1,50,95.16199999999999,97.80849999999998,0.000576476447972578
816,30,1000,5000,10,1,50,95.23400000000001,97.23349999999999,0.0005516047476873652
817,50,300,5000,10,1,50,95.038,97.295,0.0006128924622977164
818,50,500,5000,10,1,50,94.938,97.58699999999999,0.0005617096140749153
819,50,1000,5000,10,1,50,94.926,96.7985,0.0005600451297910374
820,10,300,5000,10,1,75,94.054,74.18400000000001,0.0008171876138512934
821,10,500,5000,10,1,75,95.03399999999999,87.453,0.0008014713930186588
822,10,1000,5000,10,1,75,95.03999999999999,95.51450000000001,0.0008317327374086147
823,30,300,5000,10,1,75,95.012,96.88950000000001,0.0006398801371777114
824,30,500,5000,10,1,75,95.02599999999998,97.34849999999999,0.0005706653314874146
825,30,1000,5000,10,1,75,95.15,97.255,0.0004891468058787499
826,50,300,5000,10,1,75,94.936,96.755,0.0006470389091665355
827,50,500,5000,10,1,75,95.022,96.882,0.0005850012176368258
828,50,1000,5000,10,1,75,95.03,97.13300000000001,0.0004290800054324868
829,10,300,5000,10,1,100,93.06400000000001,68.3855,0.0008537657809269045
830,10,500,5000,10,1,100,95.00800000000001,81.8625,0.000852051144732067
831,10,1000,5000,10,1,100,94.84,96.104,0.0008763500029309305
832,30,300,5000,10,1,100,95.102,97.4715,0.0006201631027335209
833,30,500,5000,10,1,100,95.19800000000001,97.67899999999999,0.0005874626584102
834,30,1000,5000,10,1,100,95.184,97.181,0.000538471629666086
835,50,300,5000,10,1,100,95.04599999999999,97.3335,0.000625218787012154
836,50,500,5000,10,1,100,95.058,97.2535,0.000586046118211094
837,50,1000,5000,10,1,100,94.95400000000001,96.86999999999999,0.0005395371321731929
838,10,300,5000,20,1,50,93.306,63.669,0.0008617652987748706
839,10,500,5000,20,1,50,94.964,79.462,0.0008404164498268348
840,10,1000,5000,20,1,50,95.03399999999999,95.0505,0.0008795320999773104
841,30,300,5000,20,1,50,94.944,97.5755,0.0006118605059001601
842,30,500,5000,20,1,50,95.19,97.9795,0.0005534121231685627
843,30,1000,5000,20,1,50,95.296,97.44550000000001,0.0005046162634140871
844,50,300,5000,20,1,50,95.15,97.5065,0.0005875640866416801
845,50,500,5000,20,1,50,95.052,97.50949999999999,0.0005429949732785563
846,50,1000,5000,20,1,50,94.968,97.79899999999999,0.0004393524432412908
847,10,300,5000,20,1,75,94.04400000000001,66.632,0.0008448646604462977
848,10,500,5000,20,1,75,95.078,78.445,0.0008332516736036599
849,10,1000,5000,20,1,75,94.994,94.36099999999999,0.0008963846230790837
850,30,300,5000,20,1,75,95.256,96.08250000000001,0.0006478898640280987
851,30,500,5000,20,1,75,95.114,96.59700000000001,0.0006050592386323177
852,30,1000,5000,20,1,75,95.26,97.09049999999999,0.0005338798724356083
853,50,300,5000,20,1,75,94.95799999999998,97.524,0.0005926515195825846
854,50,500,5000,20,1,75,95.19399999999999,97.80900000000001,0.0005165056296693112
855,50,1000,5000,20,1,75,95.15599999999999,97.01,0.00048745021470509605
856,10,300,5000,20,1,100,94.964,76.8015,0.0007673915927347542
857,10,500,5000,20,1,100,95.38600000000001,83.44500000000001,0.0007282554033136263
858,10,1000,5000,20,1,100,95.29799999999999,90.7945,0.0006683851276823004
859,30,300,5000,20,1,100,95.15800000000002,97.5855,0.0006370295791541794
860,30,500,5000,20,1,100,95.258,97.7085,0.0006020280044041881
861,30,1000,5000,20,1,100,95.326,96.8385,0.0005870402483893048
862,50,300,5000,20,1,100,95.066,97.327,0.0006278184286576742
863,50,500,5000,20,1,100,95.178,97.211,0.000599481036296327
864,50,1000,5000,20,1,100,95.122,96.72,0.0005932388959869824
865,10,300,5000,30,1,50,93.81,67.51549999999999,0.0008755796115650559
866,10,500,5000,30,1,50,94.98400000000001,78.31,0.0008749128898896132
867,10,1000,5000,30,1,50,95.16799999999999,91.83749999999999,0.00087858227149385
868,30,300,5000,30,1,50,95.122,90.647,0.0006842443586613791
869,30,500,5000,30,1,50,95.086,96.677,0.0006030440726377858
870,30,1000,5000,30,1,50,95.222,97.434,0.0007096014396123974
871,50,300,5000,30,1,50,95.04599999999999,96.5565,0.0005933472247284485
872,50,500,5000,30,1,50,95.00800000000001,97.744,0.0005815991718487609
873,50,1000,5000,30,1,50,95.03999999999999,98.316,0.0006836763085872787
874,10,300,5000,30,1,75,94.86000000000001,73.81599999999999,0.0007952365826287511
875,10,500,5000,30,1,75,95.28800000000001,85.21300000000001,0.0007430776359009752
876,10,1000,5000,30,1,75,95.292,95.569,0.0007678927191584219
877,30,300,5000,30,1,75,95.074,97.2275,0.000624317688959147
878,30,500,5000,30,1,75,95.196,97.46499999999999,0.000608293023290976
879,30,1000,5000,30,1,75,95.26199999999999,97.0715,0.0005398036790524215
880,50,300,5000,30,1,75,95.03,97.054,0.0006169469700480185
881,50,500,5000,30,1,75,95.068,97.1885,0.0005796025177520677
882,50,1000,5000,30,1,75,94.938,98.1645,0.0006559470809218491
883,10,300,5000,30,1,100,93.52600000000001,67.7855,0.0008621985703053241
884,10,500,5000,30,1,100,95.00800000000001,79.756,0.000904792247628746
885,10,1000,5000,30,1,100,95.11200000000001,96.02499999999999,0.0009607328105607125
886,30,300,5000,30,1,100,95.208,96.417,0.0006658860484011381
887,30,500,5000,30,1,100,95.232,97.3725,0.0006054272900740351
888,30,1000,5000,30,1,100,95.268,96.9195,0.0005189759740339144
889,50,300,5000,30,1,100,95.092,96.28,0.0006843495484086183
890,50,500,5000,30,1,100,95.014,97.068,0.0006194811824653718
891,50,1000,5000,30,1,100,95.028,96.969,0.00043199205203931374
892,10,300,5000,40,1,50,94.19600000000001,68.51350000000001,0.0008359408061837399
893,10,500,5000,40,1,50,95.19800000000001,79.4895,0.0008454377556858318
894,10,1000,5000,40,1,50,95.07,96.19149999999999,0.0008296596156131986
895,30,300,5000,40,1,50,95.136,97.452,0.0006283821057421042
896,30,500,5000,40,1,50,95.31,97.823,0.0005716868315546161
897,30,1000,5000,40,1,50,95.38,97.08650000000002,0.0005338658478695506
898,50,300,5000,40,1,50,95.048,97.409,0.0006119772462232499
899,50,500,5000,40,1,50,95.15599999999999,97.446,0.0005713993216264687
900,50,1000,5000,40,1,50,94.92800000000001,97.461,0.0004710259908033485
901,10,300,5000,40,1,75,94.19800000000001,68.08,0.0008518662598258283
902,10,500,5000,40,1,75,95.17,82.2345,0.0008304482099501047
903,10,1000,5000,40,1,75,95.0,96.21000000000001,0.0009235781449974395
904,30,300,5000,40,1,75,95.144,97.238,0.0005920616683331325
905,30,500,5000,40,1,75,95.22,98.10950000000001,0.0005481426062509913
906,30,1000,5000,40,1,75,95.504,97.40249999999999,0.0005272718026433158
907,50,300,5000,40,1,75,94.962,97.6515,0.0005846986902704928
908,50,500,5000,40,1,75,95.13400000000001,97.6905,0.0005482316587023167
909,50,1000,5000,40,1,75,94.93,96.707,0.0005640340763846147
910,10,300,5000,40,1,100,94.386,69.682,0.0008283710885668345
911,10,500,5000,40,1,100,95.26400000000001,76.8455,0.0007668725466580106
912,10,1000,5000,40,1,100,95.20200000000001,92.909,0.0006670063780662446
913,30,300,5000,40,1,100,95.146,97.8055,0.000595995684941696
914,30,500,5000,40,1,100,95.396,98.126,0.0005654533758782129
915,30,1000,5000,40,1,100,95.59599999999999,97.562,0.0005017266662020511
916,50,300,5000,40,1,100,95.096,97.81599999999999,0.0005555291758925787
917,50,500,5000,40,1,100,95.146,98.07000000000001,0.0005102780279390808
918,50,1000,5000,40,1,100,95.18599999999999,97.331,0.0004863711922526796
919,10,300,5000,50,1,50,93.918,68.416,0.0008165138363496495
920,10,500,5000,50,1,50,95.08800000000001,82.95700000000001,0.0007761698062937298
921,10,1000,5000,50,1,50,95.062,93.8065,0.0008360885843839823
922,30,300,5000,50,1,50,95.15,97.521,0.0006338267834206951
923,30,500,5000,50,1,50,95.266,97.732,0.0005889573104378827
924,30,1000,5000,50,1,50,95.358,96.5475,0.0005866155751385365
925,50,300,5000,50,1,50,95.056,97.357,0.0006298475201399629
926,50,500,5000,50,1,50,95.02000000000001,97.32849999999999,0.0005861131371847199
927,50,1000,5000,50,1,50,95.056,97.155,0.000458355698649917
928,10,300,5000,50,1,75,94.702,72.93700000000001,0.0008188813293848115
929,10,500,5000,50,1,75,95.328,77.542,0.0007710107690985901
930,10,1000,5000,50,1,75,95.21000000000001,88.98400000000001,0.0007677925229054812
931,30,300,5000,50,1,75,95.13400000000001,93.964,0.0006811898884251348
932,30,500,5000,50,1,75,95.312,98.035,0.0005849602674428132
933,30,1000,5000,50,1,75,95.562,97.06049999999999,0.0005234530317906224
934,50,300,5000,50,1,75,95.068,97.54149999999998,0.0005947373319981541
935,50,500,5000,50,1,75,95.16,97.8195,0.0005352577521127725
936,50,1000,5000,50,1,75,95.19399999999999,97.564,0.0004118155121245968
937,10,300,5000,50,1,100,93.81,67.118,0.0008453781250952982
938,10,500,5000,50,1,100,94.98599999999999,79.285,0.0008063403037714627
939,10,1000,5000,50,1,100,95.078,95.49600000000001,0.0008266943728958769
940,30,300,5000,50,1,100,95.028,96.6035,0.0006265072005252291
941,30,500,5000,50,1,100,95.354,97.9085,0.0006010029211896892
942,30,1000,5000,50,1,100,95.362,97.27900000000001,0.0005323300809264116
943,50,300,5000,50,1,100,95.056,97.64500000000001,0.0005940209586543904
944,50,500,5000,50,1,100,95.128,97.88399999999999,0.0005033270434813294
945,50,1000,5000,50,1,100,95.11200000000001,97.66,0.00040553499420957614
946,10,300,100,10,1,50,95.39999999999999,96.02499999999999,0.004608946145038212
947,10,500,100,10,1,50,95.7,99.175,0.0027473717433404024
948,10,1000,100,10,1,50,95.5,98.625,0.0028083597403542795
949,30,300,100,10,1,50,90.5,97.22500000000001,0.0034443242062713697
950,30,500,100,10,1,50,93.69999999999999,97.6,0.002737433843808215
951,30,1000,100,10,1,50,93.6,97.5,0.0027169057822270543
952,50,300,100,10,1,50,69.6,94.12499999999999,0.013253100193558258
953,50,500,100,10,1,50,73.4,91.92500000000001,0.021166938517361546
954,50,1000,100,10,1,50,73.3,91.89999999999999,0.02117012695231216
955,10,300,100,10,1,75,95.39999999999999,95.74999999999999,0.004984190849527285
956,10,500,100,10,1,75,95.89999999999999,95.15,0.005119685666192447
957,10,1000,100,10,1,75,94.39999999999999,93.5,0.005577423168906856
958,30,300,100,10,1,75,91.4,97.425,0.0030552223382709067
959,30,500,100,10,1,75,94.0,97.8,0.0026723558313344123
960,30,1000,100,10,1,75,93.9,97.675,0.002733032232376505
961,50,300,100,10,1,75,76.0,95.45,0.008525348279568837
962,50,500,100,10,1,75,75.8,93.72500000000001,0.015679629646650216
963,50,1000,100,10,1,75,75.3,93.65,0.01593789000492022
964,10,300,100,10,1,100,95.39999999999999,98.80000000000001,0.002883502251194794
965,10,500,100,10,1,100,96.0,99.05,0.0023860363791441525
966,10,1000,100,10,1,100,95.8,99.1,0.0021328498529319855
967,30,300,100,10,1,100,93.5,97.39999999999999,0.0030544350157369
968,30,500,100,10,1,100,94.10000000000001,97.55,0.0026784834902217223
969,30,1000,100,10,1,100,94.19999999999999,97.52499999999999,0.002675963985477511
970,50,300,100,10,1,100,90.5,96.1,0.0038569661197882126
971,50,500,100,10,1,100,87.7,96.125,0.004070261893609117
972,50,1000,100,10,1,100,86.99999999999999,96.125,0.0042402686585206765
973,10,300,100,20,1,50,94.19999999999999,95.8,0.0034234813506696196
974,10,500,100,20,1,50,94.80000000000001,99.3,0.002773408160314497
975,10,1000,100,20,1,50,95.1,96.92500000000001,0.003969741167223711
976,30,300,100,20,1,50,90.9,97.37500000000001,0.003285371325185472
977,30,500,100,20,1,50,94.7,97.575,0.002691280371251232
978,30,1000,100,20,1,50,93.9,97.55,0.0026861527666642644
979,50,300,100,20,1,50,78.3,95.60000000000001,0.008992423653370146
980,50,500,100,20,1,50,71.50000000000001,90.5,0.023387546506266753
981,50,1000,100,20,1,50,71.6,89.77499999999999,0.025390072459802234
982,10,300,100,20,1,75,95.39999999999999,89.125,0.006155289191300902
983,10,500,100,20,1,75,95.5,99.0,0.0021381131517972446
984,10,1000,100,20,1,75,95.60000000000001,97.10000000000001,0.003804700119376241
985,30,300,100,20,1,75,92.0,97.17499999999998,0.0030179543612314434
986,30,500,100,20,1,75,94.3,97.55,0.0027255969886636733
987,30,1000,100,20,1,75,93.9,97.55,0.0027273185948721774
988,50,300,100,20,1,75,85.7,95.85000000000001,0.004425702169732283
989,50,500,100,20,1,75,87.3,96.35000000000001,0.003831352149658402
990,50,1000,100,20,1,75,88.4,96.30000000000001,0.0038533846498225856
991,10,300,100,20,1,100,94.80000000000001,95.22500000000001,0.005469608847924942
992,10,500,100,20,1,100,95.5,97.075,0.004345715624094917
993,10,1000,100,20,1,100,94.5,94.35,0.004891654380306509
994,30,300,100,20,1,100,89.2,96.875,0.003826169996448455
995,30,500,100,20,1,100,93.69999999999999,97.625,0.002739794243410083
996,30,1000,100,20,1,100,93.80000000000001,97.52499999999999,0.002742798371035761
997,50,300,100,20,1,100,64.7,91.07499999999999,0.02565464239040339
998,50,500,100,20,1,100,88.1,96.35000000000001,0.004033245524457379
999,50,1000,100,20,1,100,88.3,96.275,0.003960786619686443
1000,10,300,100,30,1,50,95.39999999999999,97.05,0.004649123195170498
1001,10,500,100,30,1,50,96.1,98.625,0.003219487574289145
1002,10,1000,100,30,1,50,94.9,96.6,0.0040185713309846
1003,30,300,100,30,1,50,91.8,97.52499999999999,0.002799674386903801
1004,30,500,100,30,1,50,93.9,97.89999999999999,0.0026626550742451243
1005,30,1000,100,30,1,50,94.5,97.75,0.0026747604358090247
1006,50,300,100,30,1,50,58.4,89.25,0.025058944973165666
1007,50,500,100,30,1,50,70.8,89.925,0.02429380778867921
1008,50,1000,100,30,1,50,69.0,82.10000000000001,0.0399102045616958
1009,10,300,100,30,1,75,96.0,92.875,0.004354212755293822
1010,10,500,100,30,1,75,95.89999999999999,98.3,0.0033794774420747636
1011,10,1000,100,30,1,75,96.1,99.0,0.0022957564292950708
1012,30,300,100,30,1,75,85.60000000000001,96.82499999999999,0.0037956283624125836
1013,30,500,100,30,1,75,94.0,97.65,0.0026586247958825977
1014,30,1000,100,30,1,75,94.60000000000001,97.625,0.0026997752291644324
1015,50,300,100,30,1,75,86.4,96.175,0.0037657184942192813
1016,50,500,100,30,1,75,88.2,96.275,0.003603713059643582
1017,50,1000,100,30,1,75,88.3,96.175,0.0035348975935077364
1018,10,300,100,30,1,100,95.39999999999999,98.17500000000001,0.003816911776196268
1019,10,500,100,30,1,100,95.8,99.4,0.002556860057354165
1020,10,1000,100,30,1,100,95.8,99.35000000000001,0.0027329291354611673
1021,30,300,100,30,1,100,92.89999999999999,97.52499999999999,0.002903659190466951
1022,30,500,100,30,1,100,93.80000000000001,97.875,0.0026812892196149984
1023,30,1000,100,30,1,100,92.8,97.8,0.0027355803348751563
1024,50,300,100,30,1,100,73.3,94.19999999999999,0.0076206186862843054
1025,50,500,100,30,1,100,87.3,96.35000000000001,0.0037729419221049906
1026,50,1000,100,30,1,100,69.9,84.07500000000002,0.034546231436088475
1027,10,300,100,40,1,50,95.1,97.625,0.004748670108681082
1028,10,500,100,40,1,50,96.2,95.625,0.004887964952165857
1029,10,1000,100,40,1,50,93.2,95.7,0.004652839426102529
1030,30,300,100,40,1,50,92.30000000000001,97.27499999999999,0.0027739323930427917
1031,30,500,100,40,1,50,92.69999999999999,97.52499999999999,0.0026911430587902145
1032,30,1000,100,40,1,50,92.69999999999999,97.5,0.0027183828087111155
1033,50,300,100,40,1,50,74.2,94.425,0.007198147995192321
1034,50,500,100,40,1,50,88.5,96.30000000000001,0.0035263578488902952
1035,50,1000,100,40,1,50,87.20000000000002,96.125,0.0035285540964179298
1036,10,300,100,40,1,75,95.60000000000001,90.97500000000001,0.004455894425467314
1037,10,500,100,40,1,75,95.0,94.525,0.005393933858124582
1038,10,1000,100,40,1,75,95.19999999999999,96.02499999999999,0.004314492029862643
1039,30,300,100,40,1,75,86.7,96.82499999999999,0.0033338020391623915
1040,30,500,100,40,1,75,92.8,97.55,0.002686058122361641
1041,30,1000,100,40,1,75,92.8,97.675,0.0026825179439224013
1042,50,300,100,40,1,75,73.8,93.80000000000001,0.007449516596223101
1043,50,500,100,40,1,75,87.20000000000002,96.02499999999999,0.0034738468114718277
1044,50,1000,100,40,1,75,87.6,96.075,0.0034404278428811913
1045,10,300,100,40,1,100,95.89999999999999,98.375,0.0032731926806342905
1046,10,500,100,40,1,100,95.89999999999999,98.9,0.0029345568866862726
1047,10,1000,100,40,1,100,94.9,94.75,0.004440109218439493
1048,30,300,100,40,1,100,92.4,97.44999999999999,0.002740685657601128
1049,30,500,100,40,1,100,94.9,97.675,0.002671698776134548
1050,30,1000,100,40,1,100,93.80000000000001,97.5,0.002712561279848002
1051,50,300,100,40,1,100,89.0,96.02499999999999,0.003436711661080345
1052,50,500,100,40,1,100,85.3,96.125,0.00378870380140674
1053,50,1000,100,40,1,100,70.6,89.7,0.02235040963469527
1054,10,300,100,50,1,50,95.0,89.3,0.0064721932497409885
1055,10,500,100,50,1,50,95.7,98.5,0.0020951149524378802
1056,10,1000,100,50,1,50,96.1,98.69999999999999,0.0023585304447819133
1057,30,300,100,50,1,50,92.8,97.39999999999999,0.0027115521306681563
1058,30,500,100,50,1,50,93.69999999999999,97.625,0.0027387987946095585
1059,30,1000,100,50,1,50,93.6,97.6,0.002732361483025241
1060,50,300,100,50,1,50,85.2,96.30000000000001,0.003680741377586898
1061,50,500,100,50,1,50,86.99999999999999,96.30000000000001,0.0035143953845460066
1062,50,1000,100,50,1,50,70.89999999999999,85.175,0.02746293522833896
1063,10,300,100,50,1,75,96.1,96.175,0.004498595075792584
1064,10,500,100,50,1,75,96.7,98.00000000000001,0.0035039687461974126
1065,10,1000,100,50,1,75,94.60000000000001,92.75,0.0059576445757575
1066,30,300,100,50,1,75,93.30000000000001,97.55,0.00280893124619413
1067,30,500,100,50,1,75,94.19999999999999,97.7,0.002761806749754417
1068,30,1000,100,50,1,75,94.9,97.8,0.002744651246845488
1069,50,300,100,50,1,75,87.89999999999999,96.125,0.003645464708964565
1070,50,500,100,50,1,75,88.3,96.55,0.0035152614291436533
1071,50,1000,100,50,1,75,87.79999999999998,96.57500000000002,0.0034584578013691684
1072,10,300,100,50,1,100,94.9,87.85000000000001,0.006232469407658871
1073,10,500,100,50,1,100,96.4,97.37500000000001,0.003894356214097428
1074,10,1000,100,50,1,100,94.80000000000001,95.075,0.004470464496797099
1075,30,300,100,50,1,100,91.1,97.52499999999999,0.002725432942516028
1076,30,500,100,50,1,100,93.69999999999999,97.75,0.0027177637399304496
1077,30,1000,100,50,1,100,93.0,97.72500000000001,0.00274067507833277
1078,50,300,100,50,1,100,88.00000000000001,96.075,0.0034524403753129524
1079,50,500,100,50,1,100,87.89999999999999,96.44999999999999,0.0034313606461875354
1080,50,1000,100,50,1,100,88.80000000000001,96.325,0.0034764074657139556
1081,10,300,250,10,1,50,94.67999999999999,91.94000000000001,0.004453600226295738
1082,10,500,250,10,1,50,95.60000000000001,93.0,0.004215260971305662
1083,10,1000,250,10,1,50,95.48,94.48,0.003500824847698384
1084,30,300,250,10,1,50,87.32,77.03999999999999,0.0063974145726372255
1085,30,500,250,10,1,50,83.6,87.56,0.013628612590321592
1086,30,1000,250,10,1,50,83.52000000000001,87.92,0.016636556002406044
1087,50,300,250,10,1,50,75.52,79.60000000000001,0.01512899289551619
1088,50,500,250,10,1,50,80.16,84.28000000000002,0.022178340025392044
1089,50,1000,250,10,1,50,80.44,84.42,0.022079542306887474
1090,10,300,250,10,1,75,94.19999999999999,88.23,0.0049396399369647315
1091,10,500,250,10,1,75,94.16,93.17,0.00510733076567805
1092,10,1000,250,10,1,75,94.44000000000001,94.32000000000001,0.005419962738784349
1093,30,300,250,10,1,75,87.08,78.97999999999999,0.005829515272104965
1094,30,500,250,10,1,75,83.32000000000001,87.83,0.013946631253332061
1095,30,1000,250,10,1,75,83.6,88.73,0.01638228351003655
1096,50,300,250,10,1,75,81.64,89.16999999999999,0.008649545755336689
1097,50,500,250,10,1,75,80.60000000000001,84.92,0.02106141708542143
1098,50,1000,250,10,1,75,80.84,84.87,0.02115714323979575
1099,10,300,250,10,1,100,94.44000000000001,86.8,0.005569029362530927
1100,10,500,250,10,1,100,94.44000000000001,93.24,0.006233485918982216
1101,10,1000,250,10,1,100,94.64,94.42999999999999,0.006524605109416231
1102,30,300,250,10,1,100,86.4,80.27,0.006361229845709793
1103,30,500,250,10,1,100,83.28,88.35000000000001,0.013164581466121855
1104,30,1000,250,10,1,100,83.91999999999999,91.3,0.01108121793849609
1105,50,300,250,10,1,100,79.48,84.06,0.015315267815768247
1106,50,500,250,10,1,100,81.16,85.27,0.019720435011309333
1107,50,1000,250,10,1,100,81.96,85.52,0.019009811039075706
1108,10,300,250,20,1,50,95.28000000000002,96.88000000000001,0.003257504274809673
1109,10,500,250,20,1,50,95.52,97.97,0.0027343468576082443
1110,10,1000,250,20,1,50,94.92,98.5,0.0023841983901573298
1111,30,300,250,20,1,50,88.92,76.44999999999999,0.006101288282368251
1112,30,500,250,20,1,50,83.64,88.00000000000001,0.013061227349742324
1113,30,1000,250,20,1,50,83.84,87.87,0.016671227872076578
